id;short_description;nom;marque;nom_categorie;gencod;upc;minimal_quantity;prix_final;prix_unite;unite;reference;weight;etat;filename;Conditionnement;Unite par carton;DLV Garantie;DLV Théorique;NB Carton/palette;profondeur;BIO;BF
113;Filet d'anchois provence La barquette 200g;Filet d'anchois provence;BIC;EPICERIE;3,76E+12;112212042;1;14.030100;2.338350;6;877068;1.300000;#N/A;test.png;Conditionnement-La barquette 200g;Unité par carton-20;NB carton/palette-80;DLV Garantie-30;DLV Théorique-35;0.003640;BIO;BF
114;Oeufsde truite  COMPTOIR DU CAVIAR La boite 90g;Oeufsde truite;BIC;EPICERIE;3,76E+12;112212043;1;29.339100;4.889850;6;958009;0.700000;1;centraleachatexport.com/22952-small_default/oeufsde-truite.jpg;Conditionnement-La boite 90g;Unité par carton-6;NB carton/palette-364;DLV Garantie-90;DLV Théorique-120;0.001260;NAT;BF
115;Moules-vin apéritif  DELICEMER La boite 340g;Moules-vin apéritif;BIC;EPICERIE;8,71E+12;112212044;1;25.957800;2.163150;12;523886;6.900000;1;centraleachatexport.com/22953-small_default/moules-vin-aperitif.jpg;Conditionnement-La boite 340g;Unité par carton-12;NB carton/palette-169;DLV Garantie-120;DLV Théorique-360;0.007656;BIO;BF
116;Jus d'orange WINNY La brique 1L;Jus d'orange;BIC;EPICERIE;5,40E+12;112213001;1;9.416700;1.569450;6;939744;13.600000;1;https://centraleachatexport.com/38932-small_default/jus-d-orange.jpg;Conditionnement-La brique 1L;Unité par carton-12;NB carton/palette-65;DLV Garantie-21;DLV Théorique-30;0.035328;BIO;NAT;
